GENIE3_links,PIDC_links,GRNBOOST2_links,phase_synchrony_links
FERMT3_IL32,GZMB_S100A12,MS4A1_TMEM40,LTB_SERPINF1
GZMB_PDIA3,KLRC1_TUBB1,CCL3_TYROBP,LITAF_LST1
LITAF_SAT1,HVCN1_PRF1,CD160_GSN,CLIC3_LYAR
CD2_PDIA3,CD79A_HLA-DQB1,CD2_LINC00926,ACRBP_HVCN1
FERMT3_GIMAP7,CA2_F13A1,ALDH2_ARPC1B,CD19_TIGIT
GRN_LINC00936,GSN_PHACTR1,FCN1_LAT2,CLDN5_NRGN
CD79A_IFITM3,HLA-DOB_TNFSF13B,GRN_VAMP8,FOLR3_LST1
HLA-DRB1_PTCRA,ARPC5L_PRF1,BLNK_GYG1,HLA-DQA1_MARCH2
BLVRA_GIMAP5,KIAA0125_SERPINF1,H2AFY_HLA-DMB,GP1BA_HAVCR2
CLEC1B_ID2,PLA2G12A_PTCRA,FCER1G_S100A11,FERMT3_KLRG1
LAT2_MS4A6A,GZMB_UBB,C1orf162_HLA-DPA1,AIF1_BLVRA
AKR1C3_TTC38,NRGN_SAMD3,HLA-DQA1_LGALS3,NKG7_XCL1
CD2_LAT2,LITAF_PGRMC1,CYBA_IFITM3,HLA-DPB1_SWAP70
PLD4_RGS18,CA2_GPX1,FCN1_SAT1,FERMT3_PTGS1
ABI3_PDIA3,CLIC3_GIMAP5,ASGR1_MAFB,FCN1_VAMP8
CLEC10A_TALDO1,GAS2L1_IGLL5,CLEC10A_IFITM3,GZMK_HLA-DOB
CEBPB_FCGR2B,FCGR2B_IL32,EFHD2_GSTP1,LST1_MFSD1
CYBA_S100A12,AC147651.3_GZMB,CD2_COTL1,CA2_CD19
C5orf56_HLA-DMA,MS4A6A_PPBP,C1orf162_KLRG1,GZMK_ODC1
GSTP1_PTPRCAP,AC147651.3_SNCA,HLA-DOB_NCR3,ARHGAP24_SPARC
CCL5_FCGRT,CCL4_GZMK,CD2_SNCA,CA2_CD72
MAP3K7CL_S100A11,CD72_CLEC1B,LITAF_TYROBP,CA2_S1PR5
ODC1_PLEKHF1,IL32_LGALS3,MZB1_SRGN,LST1_SWAP70
ABI3_CTSW,MAFB_NCOA4,PTGS1_TCL1A,GZMK_NPC2
CTSW_PF4,FCRLA_MMD,CTSS_PPBP,CA2_IGFBP7
COTL1_MAL,CD72_CLU,FCGR3A_SAMD3,MZB1_PRR5
JAKMIP1_SRGN,ALDH2_CD19,F13A1_FCN1,HVCN1_TTC38
HLA-DOB_LITAF,CD160_CLU,HLA-DPB1_LTB,IFI30_TYROBP
SAMD3_XCL2,CD19_LST1,GSN_TYMP,CD79B_LTB
LDLRAP1_ZAP70,PGRMC1_PRR5,IFITM3_SPON2,HIST1H2AC_TCL1A
IGFBP7_NPC2,NCR3_TYMP,ARPC5L_S1PR5,GYG1_PTGDR
GYG1_HINT1,AC147651.3_LTB,FCGRT_HLA-DQB1,PGRMC1_PTGS1
COTL1_H2AFY,ACRBP_PTGDR,GAS2L1_PLEKHF1,AQP3_LST1
PLD4_S100A12,KLRC1_S100A8,CLDN5_MAL,FPR1_LGALS2
GSTP1_LAMTOR1,CLIC3_LTB,CLEC1B_PTGDR,FGFBP2_PGRMC1
ASGR1_NKG7,GIMAP5_HLA-DMA,MMD_SERPINF1,CCL4_NKG7
MPP1_NRGN,GP1BA_MMD,FCER1G_TYROBP,PTGDR_XCL2
GPX1_S100A11,CD37_FOLR3,IGLL5_LY6G6F,GSN_PLD4
FERMT3_HOPX,GZMK_SNCA,CLEC10A_GYG1,CD79B_PTGDR
CLDN5_PARVB,LITAF_MMD,IFI30_TPM1,MS4A1_RAMP1
LYAR_PDIA3,CD72_SAMD3,FGFBP2_HOPX,ENHO_IL32
CD79A_S100A6,GZMK_IL1B,APOBEC3A_CD37,HAVCR2_HLA-DPB1
CD19_TTC38,CD160_SMIM14,C9orf142_IGFBP7,CD247_SPARC
ARHGAP24_FCN1,S100A12_SRGN,CCL3_LINC00936,CD79B_PNOC
CTSW_TNFRSF1B,CD247_GZMB,ARPC1B_S100A8,LY6G6F_PGRMC1
CLIC3_HOPX,SPON2_TCL1A,GIMAP5_GP9,NKG7_SEPT5
GZMB_HLA-DRB1,MMD_TUBB1,CLIC3_ID2,C5orf56_SWAP70
GNG11_PLEKHF1,HVCN1_MS4A1,FERMT3_TYROBP,F13A1_SEPT5
C9orf142_HLA-DPB1,CD247_S100A11,PGRMC1_TNFSF13B,FGL2_XCL1
AKR1C3_CST7,LITAF_SNCA,FERMT3_IRF8,CCL5_GSN
ABI3_NCF2,GIMAP7_LGALS2,CD2_TREML1,AP001189.4_CA2
SRGN_TNFRSF1B,FCER1A_TNFRSF1B,F13A1_MARCH2,SMIM14_TCL1A
AKR1C3_GZMA,AC147651.3_CMTM5,IRF8_PRR5,HLA-DPA1_VAMP8
ARPC1B_HLA-DQB1,CA2_PTGS1,TPM1_XCL1,GIMAP7_PRF1
COTL1_GNLY,ARPC5L_SAT1,HLA-DPB1_TCL1A,IGFBP7_LINC00926
CLIC3_CST3,CD160_PRR5,ID2_IGFBP7,FCER1G_PLBD1
CD72_LAMTOR1,ADAM28_KLRG1,CST7_TYROBP,HLA-DMB_SPARC
LINC00936_SMCO4,BLNK_FERMT3,CLIC3_IFI30,CLEC1B_PARVB
CCL4_GNG11,CD79A_LAT2,GNLY_HLA-DMA,GSN_NPC2
C2orf88_TYMP,GIMAP7_LTB,ARPC1B_DYNLL1,CD79B_GSN
CTSW_FPR1,CLEC10A_TPM4,GSN_TYROBP,CLU_SNX29P2
AQP3_TPM1,PNOC_PPBP,FOLR3_TUBB1,LAT2_PF4
LDLRAP1_NCR3,ARPC5L_CLEC10A,ASGR1_SPARC,LST1_S100A8
PTGS1_TNFRSF1B,CEBPB_IGSF6,CLU_FCN1,GP1BA_PGRMC1
C5orf56_MYL9,GZMH_P2RX5,IL32_LGALS1,CA2_HVCN1
CD2_LTB,F13A1_FPR1,LYAR_SMCO4,CLEC1B_CYBA
GAS2L1_S1PR5,KLRB1_SNCA,FCER1A_LGALS1,FPR1_GRN
ABI3_TNFRSF1B,C5orf56_P2RX5,CST7_KLRB1,GSN_GYG1
FCN1_S100A8,CD19_HLA-DQB1,AC147651.3_MPP1,H2AFY_TALDO1
CEBPB_LTB,APOBEC3A_PHACTR1,HAVCR2_MAFB,PARVB_SMCO4
CLDN5_MAL,BLVRA_CTSW,BLVRA_PDIA3,CD160_KLRG1
ACRBP_LITAF,FPR1_TCL1A,CD160_MYL9,NPC2_PNOC
GZMH_TYMP,COTL1_S100A12,PRR5_TSC22D1,PLBD1_SMCO4
AQP3_LTB,ENHO_FOLR3,CST3_HAVCR2,FCGR3A_LST1
CEBPB_F13A1,BLVRA_PDIA3,ITGA2B_SRGN,CLDN5_SAMD3
FGFBP2_S100A11,CD2_PF4,JAKMIP1_S100A6,AIF1_PLA2G12A
S100A11_SERPINF1,GIMAP5_GPX1,GNG11_SMCO4,CST7_IGLL5
CD37_HLA-DRB1,CCL4_MAL,F13A1_JAKMIP1,MPP1_TCL1A
ADAM28_MAP3K7CL,LAMTOR1_TPM4,C2orf88_MAFB,GIMAP7_SEPT5
CEBPB_PNOC,HLA-DQA1_MS4A1,JAKMIP1_MAFB,HLA-DOB_RAMP1
APOBEC3A_PLEKHF1,EAF2_GZMK,HLA-DPA1_SERPINF1,LST1_MARCH2
FERMT3_PRF1,C5AR1_PHACTR1,GPR56_S100A11,IRF8_PNOC
NCOA4_PLEKHF1,MS4A6A_PLD4,ARPC5L_NKG7,HIST1H2AC_KLRG1
AQP3_CTSW,GNLY_S1PR5,HVCN1_LY6G6F,NPC2_VAMP8
SRGN_TCL1A,CD247_PARVB,CTSS_HLA-DQA1,CD247_RP11-367G6.3
CEBPB_IGFBP7,KLRB1_LAMTOR1,CD19_LAMTOR1,CTSS_SMIM14
CA2_PTGS1,CCL4_PHACTR1,GPX1_TYROBP,IGLL5_SWAP70
CTSW_TALDO1,CLDN5_PLD4,ASGR1_XCL2,HOPX_SEPT5
IGLL5_TALDO1,FCRL6_MZB1,C1orf162_PTPRCAP,MS4A1_SEPT5
CCL4_FPR1,PRR5_UBB,CLEC10A_FCN1,AQP3_HLA-DMB
PDIA3_SPIB,ADAM28_TTC38,CLIC3_HLA-DPA1,CLU_PTGDR
FGFBP2_HIST1H2AC,CA2_CD160,RP11-367G6.3_SDPR,FCGRT_LST1
EFHD2_SAMD3,FCRL6_GZMH,GZMK_PTGS1,FPR1_GYG1
HOPX_VAMP8,IGSF6_LGALS3,HIST1H2AC_IGSF6,GP1BA_TCL1A
MMD_SWAP70,BLVRA_TUBB1,CTSW_GNLY,FGL2_SEPT5
H2AFY_HINT1,COTL1_UBB,LYAR_TPM1,FERMT3_PARVB
SWAP70_TALDO1,HOPX_LYAR,APOBEC3G_IGSF6,C5AR1_GSN
AKR1C3_CLIC3,HOPX_PLA2G12A,MS4A6A_TMEM40,IGLL5_LINC00926
GNG11_S100A11,CD1C_LAT2,CMTM5_PYCARD,BLVRA_PARVB
FPR1_TPM1,AQP3_IL32,FCRL6_TIGIT,CD1C_SPARC
GIMAP7_PHACTR1,PDIA3_SMIM14,ARPC1B_CTSS,CCL3_GSTP1
LAT2_PDIA3,FERMT3_MAL,EAF2_S100A12,PNOC_SNX29P2
FCGRT_GIMAP5,CLU_PLBD1,IL32_PYCARD,CA2_PKIG
APOBEC3A_FCER1G,CA2_CD19,GSN_IFI30,CST7_S100A12
CD79A_FCGR2B,ARPC5L_CA2,HLA-DOB_LAT2,CD247_PKIG
CST7_TYROBP,ADAM28_PLA2G12A,CMTM5_MYL9,CST3_PARVB
CCL5_LAMTOR1,GAS2L1_GPX1,GRN_GZMK,FCGR2B_GSN
ADAM28_C9orf142,F13A1_SNX29P2,KLRB1_MARCH2,CST3_NCF2
CST3_MAL,CD247_NCR3,COTL1_HIST1H2AC,GIMAP5_LST1
CDA_KIAA0125,CD72_PF4,EAF2_S1PR5,CA2_CST7
PGRMC1_UBB,CCL3_MFSD1,COTL1_FCN1,GSN_NKG7
GSN_ODC1,LDLRAP1_LITAF,LINC00926_S100A6,FCGR3A_PLBD1
C5AR1_TIGIT,ARPC5L_SRGN,C1orf162_HLA-DQB1,GP1BA_LYAR
IL32_LTB,C5AR1_PLD4,AIF1_IFI30,ACRBP_ENHO
C5orf56_ITGA2B,IGSF6_SMCO4,GZMK_LGALS2,GIMAP7_XCL2
CLDN5_SMCO4,CCL3_PLEKHF1,CYBA_LYAR,CLU_GZMK
PF4_VAMP8,CTSS_TTC38,PTCRA_PTPRCAP,C9orf142_HVCN1
ODC1_SMIM14,CA2_CTSS,CST7_GIMAP5,CTSW_LST1
SPARC_ZAP70,CLEC10A_NRGN,CD9_PYCARD,CLDN5_GPR56
APOBEC3G_PNOC,LTB_PTCRA,EAF2_LINC00936,LAT2_TPM1
CD160_S1PR5,CLEC10A_LST1,IFITM3_S100A8,CLDN5_COTL1
FCGR2B_TPM4,CD19_SRGN,EAF2_KLRC1,FCER1A_IFITM3
SRGN_TALDO1,CD79A_S100A8,FCGR3A_FERMT3,CD19_CMTM5
C1orf162_C9orf142,PLA2G12A_PLEKHF1,ARPC1B_NRGN,CD160_RGS18
LY6G6F_SDPR,CTSW_SAT1,COTL1_PTPRCAP,BLNK_IFI30
PTGS1_RGS18,HLA-DOB_SPIB,FCER1A_IRF8,CD247_CD79A
COTL1_LGALS2,ADAM28_PHACTR1,H2AFY_S100A6,AC147651.3_C5AR1
LGALS3_ODC1,GYG1_PPBP,CTSS_MARCH2,FERMT3_MAFB
ARPC5L_GSN,ENHO_TPM1,PHACTR1_PRSS23,CA2_GP1BA
FCRLA_GSTP1,ENHO_MYL9,H2AFY_S1PR5,NKG7_VAMP8
ARPC1B_PNOC,ENHO_GZMA,CEBPB_GP1BA,CA2_HIST1H2AC
LITAF_RGS18,ENHO_RP11-367G6.3,EAF2_SNX29P2,FCER1A_HLA-DPA1
FCGR2B_SNCA,C2orf88_ENHO,CD19_PRSS23,CD79A_HAVCR2
TNFSF13B_VAMP8,MZB1_TYROBP,CA2_CTSS,CLIC3_TPM1
GYG1_H2AFY,LGALS2_UBB,ASGR1_GP1BA,HLA-DQA1_SWAP70
GSN_PLD4,TCL1A_UBB,FCGR2B_NCOA4,CD1C_PKIG
PPBP_XCL2,CD2_GSN,LY6G6F_NCF2,FCGRT_PTGS1
NPC2_VAMP8,ACRBP_MARCH2,CLIC3_PDIA3,ID2_S100A12
ASGR1_HLA-DQA1,CD72_KLRC1,ARPC5L_CD19,CLEC10A_SMCO4
APOBEC3G_HAVCR2,SPIB_TUBB1,CMTM5_LAMTOR1,BLVRA_HAVCR2
CST3_GP1BA,C9orf142_RGS18,KLRB1_LINC00936,ARPC1B_FCGRT
CD72_XCL1,CD79A_SMIM14,CLDN5_MZB1,FCGR2B_GIMAP7
IFI30_PHACTR1,ALDH2_NCOA4,IGLL5_LGALS2,CMTM5_UBB
CST3_MARCH2,LAT2_SERPINF1,EFHD2_SNCA,CLEC10A_NCF2
CD72_S1PR5,LTB_LYAR,GZMB_SPARC,IRF8_PRF1
S100A12_SWAP70,ADAM28_TCL1A,GYG1_TIGIT,HLA-DQA1_PLA2G12A
CD72_MARCH2,CEBPB_PLA2G12A,ARPC1B_LAMTOR1,CST3_PLA2G12A
APOBEC3A_CD72,AQP3_FGFBP2,CD19_FGFBP2,BLVRA_MAFB
ARPC1B_MS4A6A,GZMK_SWAP70,CD79B_TREML1,CLU_PRF1
IGSF6_NCF2,IRF8_S1PR5,GYG1_LAMTOR1,GZMA_UBB
HLA-DOB_ITGA2B,CD160_FCGR3A,GZMK_PTCRA,CTSS_SWAP70
FCER1A_TUBB1,C1orf162_IL1B,AC147651.3_LST1,CCL3_LDLRAP1
HLA-DQA1_VAMP8,C5AR1_LGALS3,CYBA_PTGDR,CA2_CD160
FCN1_IGSF6,GZMK_NCOA4,CD19_TYROBP,ARHGAP24_CA2
CD1C_FCRL6,AQP3_LTB,CCL4_GSTP1,GIMAP5_SWAP70
FCRL6_SRGN,EAF2_PNOC,IGFBP7_LGALS1,PTGDR_RAMP1
GPR56_LAMTOR1,CD19_PLEKHF1,HLA-DPA1_PLA2G12A,COTL1_SAMD3
FGFBP2_TTC38,NCF2_SPIB,KLRG1_SMCO4,CLEC10A_FCER1G
CLU_PPBP,CLU_LAMTOR1,IGSF6_PDIA3,FCGR3A_RGS18
HLA-DMA_LAT2,PARVB_TSC22D1,FCGRT_GSTP1,CD1C_SWAP70
ABI3_GZMK,FCER1A_MAL,ALDH2_S100A6,CST7_LYAR
AKR1C3_S100A11,CD2_MPP1,IL32_SPARC,AKR1C3_BLNK
CST3_CTSW,IGSF6_MS4A1,GP1BA_HOPX,FCER1A_SAT1
PKIG_SDPR,ACRBP_MMD,PRSS23_UBB,C5AR1_COTL1
ASGR1_MS4A1,LAMTOR1_NCR3,HLA-DPA1_SMIM14,BLVRA_FOLR3
SMIM14_ZAP70,AKR1C3_CLU,ENHO_SEPT5,GZMK_SPON2
PRF1_UBB,PLBD1_S100A11,FPR1_PRR5,LINC00936_SAMD3
FERMT3_TYMP,GZMH_SAT1,CCL5_ENHO,CD19_SDPR
CCL4_IGLL5,FPR1_NCOA4,CST7_LY6G6F,ARPC1B_SWAP70
COTL1_FERMT3,ACRBP_TUBB1,FCER1G_LGALS2,MS4A1_PLD4
ARPC5L_PDIA3,ALDH2_TIGIT,LYAR_MARCH2,LAMTOR1_MPP1
FPR1_TYROBP,MARCH2_PHACTR1,GPX1_HLA-DQB1,ARPC5L_FCRLA
LAT2_LITAF,HLA-DQA1_S100A12,C5AR1_FCGR2B,TALDO1_TUBB1
MMD_TPM4,AQP3_PLD4,CD19_MAL,BLNK_PNOC
CDA_PYCARD,GIMAP5_TSC22D1,BLVRA_FCRL6,PTGDR_SPIB
S100A6_ZAP70,MPP1_TSC22D1,CD2_GPR56,AC147651.3_EFHD2
IGSF6_ODC1,AQP3_CCL4,EFHD2_PRR5,FCGRT_NCF2
CD72_CLU,F13A1_TNFSF13B,GAS2L1_LST1,CST7_HIST1H2AC
ARPC5L_GIMAP5,LST1_TNFSF13B,GAS2L1_PRR5,LAMTOR1_SWAP70
ADAM28_XCL1,APOBEC3A_LGALS3,FGL2_IGLL5,F13A1_IGSF6
FCGR2B_MFSD1,C5orf56_LGALS1,CLIC3_PRR5,PF4_SWAP70
GZMK_LGALS1,LST1_TIGIT,HLA-DPA1_IL32,CLEC1B_MAFB
CTSS_NCF2,HINT1_TPM4,CD19_PRR5,COTL1_LINC00936
CEBPB_FGL2,CD160_PF4,LST1_TNFRSF1B,LAT2_PLA2G12A
ARPC1B_CST3,MARCH2_PTGDR,CD2_PDIA3,CLEC10A_ID2
FGL2_TPM4,CD72_CD79B,ASGR1_JAKMIP1,C2orf88_SWAP70
FCRLA_HOPX,ALDH2_GNLY,C5orf56_PPBP,CCL5_FCGR2B
LGALS2_TCL1A,LAMTOR1_SERPINF1,GP1BA_TIGIT,CST7_P2RX5
HLA-DOB_MMD,NCR3_PTCRA,C5AR1_TCL1A,FOLR3_SNCA
C5orf56_GSTP1,CCL4_CD160,APOBEC3G_IFI30,FCER1A_MMD
PLEKHF1_SAMD3,CTSW_HLA-DMA,IFITM3_RGS18,GIMAP5_MAFB
LGALS3_LITAF,ALDH2_LAMTOR1,FCGRT_VAMP8,BLNK_CCL3
CTSS_S100A12,ASGR1_CLEC10A,CLDN5_SAMD3,FERMT3_TUBB1
HINT1_TALDO1,GZMB_IRF8,GNG11_LGALS3,CD2_SNCA
HLA-DRB1_LINC00936,CTSS_SPIB,ACRBP_PYCARD,KLRG1_TPM1
AC147651.3_APOBEC3A,CLEC10A_CLEC1B,MS4A6A_S100A6,MS4A1_PRSS23
GSTP1_VAMP8,FCGR2B_PLA2G12A,GSN_PARVB,GNG11_IGFBP7
ABI3_HLA-DPA1,GIMAP7_HLA-DQA1,HVCN1_LYAR,BLNK_GSTP1
CST3_HLA-DPB1,ACRBP_SNCA,HLA-DOB_TNFSF13B,COTL1_EFHD2
CLU_SRGN,ACRBP_TPM4,APOBEC3A_UBB,MARCH2_SDPR
CD79B_TYMP,FCGR2B_GIMAP5,GZMA_LST1,FCGRT_RGS18
CCL5_TALDO1,LTB_TPM1,C2orf88_LY6G6F,HLA-DMB_PKIG
LAT2_SRGN,LTB_MYL9,ABI3_RGS18,FGL2_LGALS2
HAVCR2_NCF2,GZMA_LTB,IGFBP7_RGS18,IRF8_PRR5
PPBP_SPARC,LTB_RP11-367G6.3,CD2_IRF8,AQP3_PLA2G12A
C5AR1_C9orf142,C2orf88_LTB,FCER1G_SPARC,CLEC10A_ENHO
CD79A_HLA-DPB1,BLVRA_PTPRCAP,CCL5_FERMT3,HVCN1_PTGS1
KIAA0125_TALDO1,CLIC3_PLA2G12A,EAF2_S100A8,FGL2_FPR1
HVCN1_MAFB,CLU_IGFBP7,CD160_TPM4,HAVCR2_P2RX5
FOLR3_GRN,ENHO_NRGN,HINT1_TPM4,TNFRSF1B_TYROBP
GZMH_RAMP1,CMTM5_UBB,FCGR2B_FGL2,CCL5_MS4A1
EFHD2_MS4A6A,ALDH2_FCRLA,CLEC10A_PLEKHF1,GP1BA_UBB
PARVB_SRGN,CA2_TIGIT,HLA-DPA1_LGALS1,FCGR2B_XCL2
CMTM5_LY6G6F,HLA-DOB_S100A6,FCER1A_GAS2L1,P2RX5_UBB
PLD4_SRGN,NRGN_PPBP,HOPX_NCF2,CD160_UBB
CD79B_COTL1,APOBEC3G_MPP1,CLEC1B_MARCH2,FCER1A_FGL2
SAMD3_TREML1,HLA-DQA1_LAMTOR1,ABI3_S100A11,LAMTOR1_UBB
HIST1H2AC_LINC00926,ARPC5L_FPR1,PPBP_SDPR,MZB1_VAMP8
IL1B_PHACTR1,CCL3_PRR5,H2AFY_SERPINF1,CD1C_CST3
CD79B_TPM4,LAT2_ZAP70,PNOC_PTGDR,TPM1_TSC22D1
KLRC1_S100A11,ARPC1B_GIMAP5,ACRBP_XCL1,ID2_TUBB1
C1orf162_MS4A6A,MPP1_NCR3,CLEC10A_LGALS3,CA2_RP11-367G6.3
F13A1_LAMTOR1,KLRB1_S1PR5,PARVB_S100A6,LTB_PNOC
ID2_TPM4,GAS2L1_IRF8,MAFB_NCOA4,CCL5_PPBP
APOBEC3A_PRSS23,HAVCR2_PLA2G12A,F13A1_FOLR3,FCER1A_FCGR2B
GZMB_UBB,CLEC1B_HLA-DPA1,GNLY_SMCO4,CD79A_CLIC3
LST1_PNOC,CST7_ENHO,ABI3_LGALS1,HVCN1_MPP1
CD9_VAMP8,AKR1C3_CD2,GNLY_HAVCR2,CMTM5_ID2
AIF1_BLNK,C9orf142_TSC22D1,LGALS2_LTB,CLDN5_XCL1
F13A1_SPARC,S100A11_UBB,CST3_TYROBP,C5AR1_NKG7
FGL2_PARVB,CD37_FERMT3,CLU_LAMTOR1,TPM1_UBB
ASGR1_MMD,HLA-DOB_MARCH2,PGRMC1_TYROBP,GZMK_ZAP70
CD79A_XCL2,CA2_FCRLA,HAVCR2_IGSF6,CD9_CLDN5
HAVCR2_IFITM3,LYAR_S100A11,ARPC5L_TPM4,CLDN5_SEPT5
LAT2_NCR3,FCRL6_KIAA0125,ARPC1B_COTL1,TALDO1_TYMP
CLU_GP1BA,CD37_SPON2,HLA-DQA1_PTGDR,IL1B_LST1
ARPC5L_CTSW,ENHO_ZAP70,LGALS2_PRR5,CD160_HVCN1
GSTP1_SERPINF1,CST7_GIMAP5,RGS18_TTC38,CA2_PTPRCAP
CA2_CEBPB,CEBPB_KLRB1,EAF2_GYG1,FCGR3A_SMIM14
CD19_COTL1,IRF8_PNOC,FCGR3A_NPC2,FPR1_PRR5
GP1BA_NPC2,ARPC1B_CTSW,MFSD1_S100A12,CD1C_CD79A
HVCN1_LGALS2,TYMP_ZAP70,LST1_NCF2,CA2_CMTM5
PTPRCAP_SWAP70,FCRLA_LST1,DYNLL1_LITAF,FCGR3A_HVCN1
ARPC1B_LTB,C1orf162_LAMTOR1,GZMK_HLA-DQB1,ENHO_LITAF
COTL1_LYAR,ENHO_GP1BA,GZMB_PKIG,TNFRSF1B_VAMP8
CLEC10A_LGALS2,HLA-DQB1_TPM4,HLA-DPA1_S100A8,CCL4_PTGDR
AIF1_MPP1,CLDN5_EAF2,CCL4_PPBP,CD247_LINC00926
IGFBP7_SERPINF1,CD247_TCL1A,FCN1_HLA-DRB1,CD79A_UBB
C9orf142_CCL4,KIAA0125_SNCA,HVCN1_SPARC,PRR5_VAMP8
FCGRT_H2AFY,FCER1A_MAFB,CD19_CYBA,LTB_NRGN
CTSS_TTC38,FPR1_PHACTR1,ARHGAP24_S100A11,IGFBP7_TALDO1
CST7_PDIA3,GIMAP7_IL32,FERMT3_H2AFY,KLRG1_LYAR
ABI3_PTCRA,ADAM28_HLA-DOB,AQP3_P2RX5,SDPR_UBB
C5orf56_TYROBP,PNOC_TNFRSF1B,MFSD1_S100A11,EAF2_ENHO
H2AFY_HAVCR2,KLRC1_SNCA,MFSD1_ODC1,IL32_TPM1
ARPC1B_IL32,CD72_KLRB1,ASGR1_S100A11,FCER1A_SNX29P2
CLDN5_COTL1,CD72_SPON2,SAT1_SWAP70,PDIA3_VAMP8
CD19_DYNLL1,ADAM28_CLIC3,ARPC1B_LTB,CCL3_SPON2
DYNLL1_PLBD1,CA2_ENHO,PF4_SNX29P2,ID2_IL1B
FPR1_MARCH2,S100A12_TIGIT,CD160_LAMTOR1,HLA-DOB_XCL2
EAF2_MFSD1,FCRLA_S100A12,AIF1_TIGIT,MFSD1_TALDO1
FCER1A_GNLY,CD37_HLA-DQA1,CA2_FCER1G,C5AR1_FPR1
ABI3_GIMAP7,FCRL6_SMIM14,BLVRA_VAMP8,FCER1A_SAMD3
GSTP1_TPM4,FCER1A_KLRG1,ENHO_LGALS1,HLA-DQA1_RGS18
HLA-DOB_TNFSF13B,ASGR1_PLA2G12A,ARPC1B_HLA-DMB,PTGS1_RGS18
ARPC5L_PTGDR,IRF8_SPIB,BLNK_GNLY,ARHGAP24_PKIG
BLNK_S100A11,CD72_KLRG1,C2orf88_FCGRT,COTL1_JAKMIP1
GIMAP7_PLEKHF1,CD2_ZAP70,LYAR_MAFB,AQP3_LYAR
LAT2_TIGIT,CMTM5_PLA2G12A,AKR1C3_KLRG1,CST7_HLA-DQB1
ENHO_LINC00936,NCF2_SNX29P2,IL32_LGALS3,ID2_PLBD1
JAKMIP1_PTCRA,PLEKHF1_TIGIT,PPBP_S100A11,GZMB_VAMP8
MAP3K7CL_PRF1,CD160_SMCO4,GPX1_HAVCR2,CD160_CD79A
HLA-DRB1_MAL,KLRG1_S1PR5,FCN1_TIGIT,FGL2_LGALS3
CMTM5_S100A6,CCL4_MAFB,CLEC1B_TREML1,FCGRT_S100A8
CYBA_P2RX5,LGALS2_S100A12,FERMT3_NCF2,FCER1A_GIMAP7
PLA2G12A_TPM4,CLU_SAT1,CCL3_GZMK,KLRG1_MARCH2
ASGR1_CYBA,NRGN_TPM1,DYNLL1_GZMB,CCL3_SAT1
GZMA_LY6G6F,MYL9_NRGN,FCER1A_IFITM3,CD79A_GZMH
MMD_TNFRSF1B,GZMA_NRGN,PRF1_S100A8,PRF1_SAMD3
MMD_SERPINF1,NRGN_RP11-367G6.3,C2orf88_LGALS2,AQP3_TUBB1
CCL5_EAF2,C2orf88_NRGN,CLIC3_JAKMIP1,C5orf56_ENHO
HLA-DQB1_PLD4,CCL4_GAS2L1,LGALS2_PF4,SDPR_TPM1
ENHO_IFITM3,CD79B_PLBD1,MZB1_TPM1,C9orf142_ENHO
GIMAP5_LITAF,MAL_NCOA4,NKG7_TYROBP,CD19_IGFBP7
EFHD2_LYAR,CD79B_TTC38,EAF2_H2AFY,LINC00936_TYROBP
ARPC1B_C1orf162,SRGN_TIGIT,CCL5_TYMP,AQP3_CLEC10A
ODC1_PTCRA,CD160_TUBB1,CD247_PDIA3,FPR1_LTB
ACRBP_AQP3,HINT1_IGFBP7,CD72_COTL1,CCL5_FGL2
CD79B_FCN1,GIMAP5_MS4A1,FCER1A_LGALS3,CTSS_ENHO
C5orf56_GNG11,HLA-DQA1_ZAP70,ARPC5L_CD2,CA2_ITGA2B
ADAM28_GZMH,GZMB_ODC1,MS4A1_TSC22D1,CA2_TMEM40
C5orf56_GIMAP5,GNLY_GSN,HAVCR2_MAP3K7CL,APOBEC3A_MAFB
CA2_GIMAP7,HAVCR2_NCR3,EFHD2_HLA-DQA1,NCOA4_PRSS23
GYG1_LAT2,HLA-DQA1_SWAP70,KIAA0125_SDPR,MAL_PARVB
IFI30_NKG7,C5orf56_PTCRA,COTL1_IGFBP7,ARPC5L_SDPR
EFHD2_TPM4,CD79A_PARVB,FCRLA_SRGN,CD160_CLIC3
AQP3_TUBB1,FCRLA_PLEKHF1,NKG7_VAMP8,CCL3_HOPX
ID2_MPP1,FPR1_NCF2,ABI3_PARVB,C9orf142_CD247
CST3_CYBA,CTSW_FCER1A,PPBP_TNFRSF1B,CD9_NCOA4
DYNLL1_GIMAP7,GNLY_GZMB,C5orf56_ODC1,NCOA4_SEPT5
KLRB1_S100A12,CD1C_MZB1,FCER1G_TTC38,IL32_LY6G6F
HLA-DQA1_S100A12,CD247_ODC1,FPR1_ZAP70,ADAM28_CCL4
BLVRA_PHACTR1,AC147651.3_LAMTOR1,SMCO4_SPON2,GAS2L1_HAVCR2
CD1C_IL1B,GZMH_S100A8,CTSW_MYL9,ALDH2_SAT1
LINC00926_PRR5,CLDN5_GIMAP7,CD72_SWAP70,CCL3_MS4A1
AKR1C3_SRGN,GAS2L1_S100A8,GSN_LITAF,MAL_SDPR
CST7_CTSS,FGL2_PRF1,C9orf142_FCER1A,CD79B_DYNLL1
