GENIE3_links,GRNBOOST2_links,PIDC_links,phase_synchrony_links
CD79B_RPS25,BRI3_NPM1,CD79B_HLA-C,RAC1_RPL21
OAZ1_RPL10,RPL32_RPL5,CD247_MYL12A,CD14_FTH1
GNG7_SERPINA1,CD3D_RPS25,CD79B_CDA,GABARAP_RPS6
RPL3_TSPO,LINC00926_RPS18,DUSP2_RPS28,CCL5_TPT1
RPL11_RPS5,HCST_MS4A1,FCRLA_RPL35A,CD37_CYBA
MYL12A_RPSA,HLA-DRA_RPS11,CD79B_HLA-DPA1,GSTP1_RPS3
CD14_RPS5,LY86_MYL12A,HOPX_RPS13,CFP_TYROBP
HOPX_RPL31,CD3D_PYCARD,OAZ1_RPS11,HLA-DPB1_TPT1
LY86_PSAP,GABARAP_TALDO1,NCF2_RPL31,BRI3_LTB
CD79A_CD8A,ARPC5L_FTH1,APMAP_ISG20,GSTP1_S100A11
GZMK_RPL36,FCGRT_P2RX5,BLK_HCST,AP1S2_GSTP1
ISG20_NOSIP,GNG7_SPI1,LAG3_LGALS3,CFP_FTL
FCRL6_RPS25,FTL_RPS15A,B2M_FTL,FCN1_NPC2
CDA_RPL30,CEBPD_HLA-DMA,AC092580.4_CD37,CYBA_MATK
DUSP2_RPS12,EEF1A1_LYZ,CYB561A3_S100A4,CD68_RPS10
HLA-DQB1_TPT1,GRN_HLA-A,CD2_PTPRCAP,RPL9_TALDO1
CD99_HVCN1,TMEM66_TYROBP,GRN_S100A11,PNOC_S100A8
CD2_TMEM66,PKIG_RPL5,GZMA_HLA-DPB1,CXCR4_RPLP0
KIAA0125_LDHB,FCN1_RPL5,GZMH_RPS12,RPL5_SMIM14
FGFBP2_IL7R,BLK_HLA-DRA,FCN1_NPC2,GPX1_RPL10A
RPL21_RPLP2,CD3D_RAC1,LGALS3_MARCH1,HLA-DPA1_RPS3A
HLA-DRB5_SH2D2A,HLA-DPB1_TKT,P2RX5_RPS4X,CFD_RPS20
FTL_GZMK,CYB561A3_HLA-DQA1,CEBPD_TMEM66,BLVRB_CD68
RPS10_SPIB,EAF2_KIAA0125,C12orf75_RPL18A,MYL12A_RPS14
SMIM14_TPT1,HLA-DPA1_NEAT1,HLA-DRA_RPS20,GSTP1_RPS20
HLA-DMA_RPL36,HLA-DOB_RPS18,HLA-DQB1_PNOC,LST1_RPL32
LCK_RPS20,EAF2_RPS4X,HLA-C_KIAA0125,FTH1_MARCH1
CFP_RPL14,BLVRB_IL32,FGFBP2_RPL23A,CCL5_RPL13
LCK_NEAT1,HLA-DQA2_TYROBP,CD72_RPLP2,CD3E_HLA-DRB5
GRN_S100A8,BLVRB_HLA-DMA,ARPC5L_HLA-DQA1,LTB_NPC2
FCRLA_RPS11,BRI3_RPL18A,CHST12_MARCH1,FTL_SMIM14
FTL_LYZ,RPS18_TYMP,FCN1_RPS5,APMAP_RPS27A
MARCH1_TYROBP,RPL31_RPS3A,PTPRCAP_RPLP0,RPLP0_RPS4X
PPAPDC1B_RPLP0,LAG3_PTPRCAP,HLA-DMB_RPS3A,CFP_RPS20
HLA-A_TCL1A,RPL9_SAT1,CD37_PTPRCAP,KIAA0125_RPL32
CDA_LYAR,PNOC_RPL32,MATK_SERPINA1,LGALS2_RPS25
CD2_KIAA0125,CFD_MYL12A,CD3E_SMIM14,CXCR4_NOSIP
CST7_FTH1,CD8B_HLA-DRB1,BANK1_MALAT1,GABARAP_RPS28
GSTP1_RPL14,FCRL6_KIAA0125,CHST12_RPL30,PPAPDC1B_RPS28
KIAA0125_PPAPDC1B,APMAP_CTSW,GZMA_RPS3A,CST7_NOSIP
HLA-C_HVCN1,CYB561A3_RPSA,GZMA_RPS11,CST3_RPS4X
CEBPD_S100A6,CCL5_RPS6,GPX1_RPL32,RPL10_SAMD3
HLA-DQA2_SH2D2A,HLA-A_RPS20,GABARAP_RPL31,PPAPDC1B_SNX2
CDA_RPL13,APOBEC3G_PRF1,HLA-DRA_SAT1,NCF2_PYCARD
RPS18_TKT,CD74_RPLP2,GZMK_RPL18A,OAZ1_RPL30
CYB561A3_S100A6,HLA-DQB1_LYAR,HLA-DMB_RPL10,CTSW_RPL30
B2M_LYZ,IL7R_RPL27A,RPS20_TALDO1,FCGRT_NPM1
BANK1_DUSP2,LGALS3_RPL11,CST3_RPS23,APMAP_RPL18A
GABARAP_PPAPDC1B,BLVRB_IRF8,KLRG1_RPL14,NEAT1_RPS28
CD2_RPL23A,CD99_FCN1,CEBPD_RPL30,CD3E_RPL11
ISG20_RPS18,APOBEC3G_FCRLA,CXCR4_SH2D2A,CCL4_RPS5
CTSW_RPS14,CEBPD_CST3,HVCN1_RPS4X,GRN_NKG7
HLA-DQA2_NKG7,HLA-E_RPL27A,HLA-DRA_NPM1,NKG7_TKT
GRN_LCK,CD8B_S100A4,CCL5_HLA-C,BLK_TYMP
DUSP2_PFN1,EAF2_LGALS3,DUSP2_HLA-DRA,GZMK_LGALS2
LY86_RPS13,GZMM_RPS3A,BLVRB_RPL36,NCF2_TCL1A
HLA-DQA1_LGALS2,HLA-B_RPL9,CD37_CD74,MYL12A_TYROBP
HLA-B_LYAR,CYBA_RPL3,HOPX_RPS3,CD68_SAT1
HLA-DRB5_RPL27A,HLA-DRB5_RPL9,BLK_RPL30,HLA-DQB1_RPS12
AC092580.4_LYZ,CD2_FCER1G,S100A8_SERPINA1,CD99_PTPRCAP
CFP_TPT1,DUSP2_MALAT1,AIF1_CD3D,GPX1_TMEM66
CD40_HLA-A,CD3D_FCN1,CST3_HVCN1,AIF1_CD99
CD79B_HLA-DPB1,LGALS2_NCR3,CD8A_HLA-A,RPL31_TSPO
PPAPDC1B_RPL9,HLA-DRA_HLA-E,MATK_NCF2,LDHB_SERPINA1
OAZ1_TPT1,GPX1_RPL10,LST1_TMEM66,HLA-DPA1_RPL35A
HLA-A_NKG7,NPC2_TPT1,RPS27_SERPINA1,GZMK_RPL32
KIAA0125_RPS10,HLA-DMB_RPS3,CD37_GZMH,LAG3_TMEM66
CD14_RPS4X,BRI3_RPS29,CTSS_RPS23,CD3E_LGALS3
RPS25_SAT1,APOBEC3G_RPL31,MYL12A_RPS18,CD247_RPS13
GRN_NKG7,GZMK_PTPRCAP,PNOC_TIGIT,CD74_LGALS1
CCL4_HLA-E,RPL36_SNX2,C12orf75_HLA-DPA1,GZMK_RARRES3
CD79B_CST3,APMAP_BLVRB,PDLIM1_RPS15A,RPS12_SPI1
IL32_LY86,RPLP0_TYMP,ARPC5L_SERPINA1,P2RX5_RPS4X
MS4A1_S100A9,CD8B_LGALS1,PTPRCAP_S100A8,CD40_RPL30
EAF2_TIGIT,CEBPD_RPL5,LGALS2_PNOC,RPL18A_RPS4X
MYL12A_RPS10,ARPC5L_B2M,GNG7_RPL11,GABARAP_HLA-DPB1
CD247_PFN1,GZMK_RPS6,GRN_RPS29,CTSW_RPL35A
GZMH_MARCH1,LY86_RPL13A,CEBPD_MYL12A,HLA-DMB_LCK
HLA-DMA_RPS3A,GABARAP_VPREB3,FGFBP2_TPT1,LINC00926_RPS27
EAF2_HLA-DQA1,RPS14_SAT1,CYB561A3_LGALS1,GSTP1_TSPAN13
LGALS2_RPS10,AIF1_GPX1,RPL32_RPS10,HLA-DRB1_RPS3
KIAA0125_SPI1,CFP_HLA-A,BLVRB_KIAA0125,PPAPDC1B_TPT1
CD8A_RPS15A,BLK_CD40,HLA-DRA_MS4A6A,CD2_MYL12A
FCN1_S100A8,HCST_MS4A6A,HLA-E_RPS23,NOSIP_RPS12
HLA-DMB_RPS29,APOBEC3G_SH2D1A,RPL13_TSPO,RPS6_SAT1
MYL12A_TYMP,TKT_TYROBP,IRF8_RPS29,CD8A_RPL10A
CD8B_DUSP2,MALAT1_SPI1,BLK_PSAP,LYAR_MS4A6A
S100A4_SH2D2A,RAC1_RPS14,HLA-DPB1_TKT,CCL4_RPS14
CFP_ISG20,GRN_NCF2,LY86_PPAPDC1B,CFD_GSTP1
HOPX_LY86,CXCR4_RPS25,CD72_RPL9,NCR3_RPL3
HLA-DQA1_RPS4X,FCER2_FCRL6,LY86_RPL13A,RPS29_SPI1
CDA_SNX2,BLK_RPLP2,CTSW_FCGRT,GZMK_RPS28
CCL5_SNX2,HLA-B_RPL27A,CD14_RPL10A,HOPX_TPT1
GZMK_RPL21,BRI3_LTB,GZMA_LGALS3,MYL12A_RPL35A
PRF1_RPL13,OAZ1_RPS15A,EAF2_NPM1,CD3E_MS4A1
CFP_RPL13A,CD79A_RPL36,KIAA0125_RPS5,PFN1_RPL36
LGALS2_PRF1,CYBA_HVCN1,NPM1_RPL23A,HLA-DMB_NOSIP
MATK_SH2D2A,GZMK_MALAT1,GSTP1_LDHB,LAG3_NPM1
HCST_IRF8,LCK_RPLP0,LGALS2_TSPO,CFP_S100A6
APMAP_RPS20,NPM1_RPL30,COTL1_GZMA,CCL4_RPS25
CYB561A3_HLA-DMA,BANK1_RPLP2,GNG7_GSTP1,HLA-DPA1_S100A11
LGALS2_RPS3,MYL12A_RARRES3,GRN_RPS25,RPL13A_S100A6
AC092580.4_SH2D2A,CFD_NEAT1,GABARAP_RPS13,BLK_RPL10A
HLA-B_PKIG,HLA-E_TSPO,RPS20_SMIM14,RPS3A_TSPAN13
ARPC5L_LGALS2,NPC2_TYROBP,RPL10A_S100A11,LGALS1_RPL9
FCER2_LYZ,CST7_RPS18,NKG7_S100A11,GZMM_RPS11
MATK_PPAPDC1B,CST7_LYZ,LST1_RPL5,CFD_HLA-DMB
COTL1_HLA-DOB,CD8A_LGALS1,CD40_RPL27A,IL7R_LYZ
CCL5_RPL30,NPM1_RPL10,CXCR4_HLA-B,NOSIP_PFN1
CST7_HLA-DPB1,MYL12A_TKT,CHST12_HLA-C,HLA-DPB1_MS4A6A
HLA-DQA2_SMIM14,CD14_HLA-DRB1,FCN1_HOPX,NOSIP_SPIB
HLA-DPB1_PYCARD,CD79B_LGALS1,LTB_TYMP,HLA-B_LTB
HLA-DRB5_RPL5,CD8B_S100A9,GZMH_RPS13,APOBEC3G_RPS14
CD3D_RPS28,BLK_FCGRT,CST7_HLA-DPA1,HLA-DRA_RPL10A
CTSW_GZMH,CCR7_RPS25,P2RX5_RPL21,BRI3_SAMD3
HLA-DQA1_SMIM14,LGALS3_RPS27A,LTB_NCF2,HLA-B_RPL32
CFP_RPS13,ARPC5L_FCRLA,RPL11_TCL1A,FCER1G_PPAPDC1B
RPL30_S100A11,FGFBP2_HOPX,APMAP_TYROBP,HLA-E_RPS3
CD79A_RPS3A,B2M_CST3,GABARAP_PKIG,CD247_RPL13
CFD_NKG7,LYAR_RPS14,HLA-DPB1_LDHB,RPS29_SAT1
CD79B_RPL21,BLVRB_VPREB3,AIF1_S100A8,RPL27A_TALDO1
CTSS_RPLP0,FCN1_SAT1,RPS18_SMIM14,CD40_IL32
HLA-A_SH2D1A,CD79A_RPS29,BLK_CTSS,RPS3_SPI1
FCER2_LTB,FCGRT_RPL23A,GSTP1_RARRES3,CST3_DUSP2
MS4A6A_RPL27A,LYAR_TYMP,HLA-A_LAG3,CD3E_SAT1
GZMM_ISG20,MALAT1_RPS6,HLA-DOB_MARCH1,RPS25_TYROBP
HLA-DQA1_OAZ1,GZMH_RPS3A,NPM1_RPL11,CD247_GRN
CD37_RPS28,CST7_HLA-DMA,CD8A_HLA-DQB1,CFP_TKT
NPC2_RPS10,FCRLA_MALAT1,LST1_PKIG,NEAT1_TPT1
AC092580.4_FCN1,BLK_HLA-DMB,CD8A_LGALS3,LYZ_RPS14
HLA-DQA1_SPI1,CCL5_RPS4X,RPL27A_S100A8,EEF1A1_PSAP
PPAPDC1B_RPS10,MS4A6A_RPL31,RARRES3_RPS10,CD3D_HOPX
AP1S2_TYROBP,MARCH1_RPL10,CD247_CTSW,CD8B_EEF1A1
IL32_RPL36,CD2_GRN,MS4A6A_RPL9,IL7R_RPS11
CD2_RPSA,CD247_CST7,DUSP2_FCN1,CEBPD_CYBA
RARRES3_RPS25,GNG7_S100A6,EEF1A1_HVCN1,CD99_PYCARD
CXCR4_RPL13,B2M_OAZ1,AC092580.4_TCL1A,CFD_GRN
APOBEC3G_S100A6,CD40_CD8B,B2M_CD79A,CST7_PYCARD
KLRG1_NCF2,C12orf75_RPL13A,HLA-DRA_RPS28,HLA-C_TKT
MYL12A_RPL30,CFP_FCGRT,RPS14_TYMP,MYL12A_P2RX5
S100A8_SH2D1A,HLA-DQA1_LTB,EEF1A1_GZMH,SPIB_TALDO1
APOBEC3G_MS4A6A,RPS12_TSPO,LGALS1_RPL21,LINC00926_TALDO1
DUSP2_NEAT1,HLA-DRB1_RPL30,CYBA_RPL21,CD8B_MYL12A
EAF2_S100A9,CCL5_RPSA,AIF1_CD99,HLA-DOB_RPS27
CD3E_RPL10A,GRN_RPS25,RPL11_RPS20,KLRG1_TSPO
GZMH_PRF1,RPL31_TCL1A,DUSP2_RPL13,CFD_FCER1G
NCR3_RPL10A,FTH1_RPS4X,CD68_MYL12A,HLA-DRA_RPLP0
CD3D_CEBPD,LDHB_RPS10,GPX1_RPL9,GRN_TPT1
CD3D_RPS20,HOPX_PYCARD,HLA-A_PNOC,PNOC_RPL3
RPS10_RPS23,RPL31_RPS25,SMIM14_SPIB,MATK_PYCARD
CD14_KLRG1,CDA_LGALS1,HLA-DMB_RPL3,KLRG1_NEAT1
CD3E_RPSA,S100A11_TCL1A,CST3_RPS6,BRI3_HLA-DPA1
CST7_SPI1,PYCARD_RPL32,CD99_CXCR4,ARPC5L_MYL12A
CCL4_SNX2,NCF2_PYCARD,CD74_CXCR4,IRF8_RPLP0
CD2_RPL13,KIAA0125_LYZ,FCGRT_PKIG,CD8A_RPL18A
BANK1_RPS3A,PFN1_RPS23,GABARAP_LYZ,CXCR4_NPC2
CD79B_TMEM66,HLA-B_IL32,IL32_PRF1,CD79B_RPS12
GZMK_PYCARD,NPM1_PKIG,CD8A_SAT1,PKIG_RPL11
ARPC5L_RPS27A,PYCARD_RPL11,HLA-DRB1_RPS23,MYL12A_RPL14
CD3E_OAZ1,HOPX_RPL10A,HCST_RPS12,AC092580.4_RPL9
CD3D_NCF2,CYB561A3_RPS11,NCF2_RPSA,FGFBP2_NCF2
HLA-B_RPS25,CFD_PFN1,APOBEC3G_RPS18,CFP_HLA-A
LAG3_RPS6,RPS4X_S100A4,CD2_LGALS2,FCGRT_FGFBP2
FCGRT_PTPRCAP,HCST_PDLIM1,HLA-DPA1_P2RX5,BRI3_RPS23
ARPC5L_HLA-DQB1,NPM1_TALDO1,GNG7_HCST,IL7R_RPS20
IRF8_MS4A1,NPC2_S100A4,PSAP_S100A6,GZMH_RPS11
BLVRB_P2RX5,CDA_HLA-DOB,APMAP_HLA-DRB1,AP1S2_RPS29
MALAT1_RPS3A,CDA_GZMK,CD3E_COTL1,C12orf75_RPL3
MYL12A_RPS11,NCR3_RPS6,GZMK_S100A9,RPS20_SAT1
HLA-E_RPL9,CD2_TSPAN13,HLA-B_RPL5,CD14_EAF2
KIAA0125_LY86,RPL35A_RPS27A,HLA-B_HLA-E,FCER1G_HLA-A
CD14_CYB561A3,RPL30_RPS12,CD99_SH2D1A,DUSP2_LGALS2
AC092580.4_PFN1,PYCARD_RARRES3,CD247_RPS11,LGALS1_RPS18
LYAR_RPL35A,LAG3_S100A4,CD247_HLA-DRB1,CD8B_RPL32
CD3D_HLA-DQA1,LGALS2_RPL3,IRF8_MYL12A,NCF2_RPL36
HLA-E_RPL3,CD3E_PSAP,CCR7_LGALS3,FCRLA_RPL11
CD247_SH2D2A,KIAA0125_RPL9,AIF1_RPS3A,CYB561A3_MYL12A
FCRLA_MYL12A,AP1S2_HVCN1,GSTP1_RPS4X,RPL9_RPS23
NKG7_SPI1,GRN_RPS29,KLRG1_PDLIM1,APMAP_SPI1
RAC1_RPS5,LGALS2_RPL27A,HLA-B_LYAR,CXCR4_SERPINA1
MS4A6A_RPS3A,SAMD3_SERPINA1,CD3E_RPL30,RPL36_TALDO1
MYL12A_RPS27,FCER2_TYROBP,GPX1_RARRES3,LGALS3_RPL32
RARRES3_RPL13,AP1S2_CCL5,RPS11_SPIB,RPL32_RPS3A
CD247_EEF1A1,PDLIM1_RPS20,CD3D_FCER1G,CST3_NOSIP
NKG7_RPL31,RPS5_TCL1A,NOSIP_RPS25,GABARAP_HLA-B
RARRES3_RPS3,AIF1_IL7R,CTSW_RAC1,FCER1G_TKT
ARPC5L_RARRES3,CEBPD_RPS29,HLA-E_IRF8,RPS18_RPS29
CYB561A3_FCGRT,AC092580.4_KIAA0125,GPX1_S100A4,AP1S2_RPS15A
LY86_PNOC,FCN1_LY86,CD74_CHST12,NKG7_RPS11
PYCARD_RPS3A,NPM1_S100A6,FCER2_RPL35A,RPS15A_SERPINA1
GZMK_TKT,HLA-DQA2_LCK,CCL5_RPL11,FCN1_LINC00926
BLK_PYCARD,RPS11_SPIB,NKG7_RPL36,NOSIP_S100A4
HLA-DPA1_S100A11,HLA-DQA2_LGALS3,HLA-DRB1_SH2D1A,HCST_ISG20
CD72_PPAPDC1B,BANK1_RPS11,COTL1_LGALS3,FTH1_RPS28
B2M_SMIM14,IL32_RPL5,FCGRT_RPL11,BLK_FCN1
GZMH_SMIM14,MS4A6A_MYL12A,LY86_RPS3,HLA-DPB1_RPS14
PKIG_RARRES3,FTL_PDLIM1,LYZ_MATK,RPL9_SERPINA1
CD37_MALAT1,CD3E_TKT,CST7_RPL23A,GABARAP_NCF2
RPL3_RPL30,CCL4_CD14,FCER1G_LYAR,NCF2_RPL10
RARRES3_TPT1,CYBA_S100A4,LAG3_RPL23A,NCF2_PSAP
GSTP1_HLA-DRB5,CD3D_RPLP0,C12orf75_RPL11,COTL1_NPM1
GNG7_TALDO1,ARPC5L_PNOC,PPAPDC1B_RPS5,CST7_SERPINA1
HLA-DMB_LST1,PYCARD_RPL10A,MATK_TYROBP,GABARAP_RPL27A
GZMK_LTB,AIF1_GZMA,GZMH_PFN1,MYL12A_VPREB3
CTSW_KLRG1,LGALS2_NPC2,CD72_RPL30,CD8B_GABARAP
HLA-DRA_RPS27,HCST_RPS3,GZMK_SNX2,AP1S2_APOBEC3G
CD8B_TMEM66,DUSP2_RPS27,NKG7_RPS6,FCER1G_FCN1
CST7_GNG7,HCST_HVCN1,B2M_RPL27A,GRN_TKT
CST7_NEAT1,HCST_RPL36,CD37_LAG3,PSAP_RPL27A
HLA-E_SAMD3,NCR3_TMEM66,EAF2_RPS29,ARPC5L_GABARAP
CTSW_HLA-DRA,CYB561A3_S100A8,CST7_EAF2,FGFBP2_SPIB
HLA-C_SPIB,MS4A6A_RPS14,CTSW_TALDO1,HCST_RPS3A
CDA_CHST12,ARPC5L_S100A8,CST3_RPS12,B2M_PNOC
ARPC5L_RPL11,TPT1_TSPO,CD3E_SNX2,CD2_HVCN1
BLK_RPLP0,HCST_RPS20,GRN_RPS28,NCF2_RPL27A
CFD_IRF8,CD2_FCN1,LAG3_SNX2,GSTP1_RPL27A
CD40_RPS6,CXCR4_FCN1,HLA-DPA1_NEAT1,GRN_RPL36
AP1S2_FCER1G,ARPC5L_RPL35A,HLA-DRA_RPL13A,ARPC5L_TKT
FGFBP2_HLA-DRA,HLA-E_RPL13,HLA-DPA1_IRF8,GSTP1_RPL10A
CD40_HLA-E,OAZ1_RPS13,GABARAP_RPS20,LTB_TPT1
FCER1G_S100A6,HLA-DRA_PNOC,RPL5_SAMD3,DUSP2_HLA-DRB5
CD40_HLA-DPA1,DUSP2_TYROBP,CDA_RPS5,MS4A1_TYMP
CST3_GSTP1,CST7_LYAR,NEAT1_TSPAN13,LY86_S100A8
MS4A6A_RPL18A,BLVRB_CD99,RPL31_RPS29,LYAR_RPS28
CEBPD_RPS28,HCST_HLA-B,RPS27A_VPREB3,DUSP2_HLA-DMB
CEBPD_RPL13,RPL9_RPLP0,NEAT1_RAC1,CFP_RPS27
LY86_RPS3,CD247_RPL10A,B2M_CD72,HLA-DPA1_LGALS1
FCRL6_LY86,RPL18A_RPS12,RPS5_TIGIT,CD247_RPL32
RPL36_TKT,RPL9_RPS10,AP1S2_KLRG1,FTH1_HLA-DPB1
HVCN1_LTB,MARCH1_S100A8,LGALS1_TSPAN13,LCK_LGALS3
BRI3_TKT,APOBEC3G_LTB,CEBPD_CYB561A3,FCGRT_RPL36
DUSP2_TYROBP,CD3D_NPM1,CD40_HLA-E,HLA-B_SMIM14
CEBPD_RPL3,GABARAP_RPL21,HLA-DRA_NKG7,LYZ_RPL31
CD68_RPL14,FCGRT_TPT1,HLA-DQA1_PPAPDC1B,CD79B_RPL36
CD79A_RPS23,RPL13A_S100A8,ARPC5L_ISG20,SAT1_TYMP
CD68_TIGIT,LYZ_MYL12A,FCRLA_RPLP2,RARRES3_SH2D2A
DUSP2_SH2D2A,RPS4X_SAT1,EEF1A1_TYMP,HVCN1_NOSIP
GZMK_TALDO1,LYAR_TYROBP,CD247_RPL21,BRI3_TYMP
NOSIP_RPS10,LAG3_TSPAN13,LGALS3_SH2D2A,EAF2_RPL13
SH2D1A_TKT,B2M_HCST,APMAP_CEBPD,EEF1A1_HLA-DQA1
CD247_NCF2,CD68_TYMP,LST1_MALAT1,GSTP1_HLA-DOB
CXCR4_LYAR,ARPC5L_LGALS1,FCER2_RPS15A,CD3D_LGALS3
CD3E_CD68,LGALS3_RPS4X,HLA-DRA_MS4A1,CXCR4_GPX1
CD8A_GNG7,CD68_RPL30,LDHB_SNX2,CD37_RPS6
GZMK_HLA-DRB1,NEAT1_RPL13A,FCN1_LDHB,LY86_NPM1
NCF2_SH2D1A,LCK_RPS29,NCR3_RPS3A,DUSP2_TSPAN13
LY86_RAC1,CD72_CD8A,FCER2_FTH1,FTH1_RPS23
IL7R_TSPO,BANK1_MS4A6A,FCER2_LGALS1,CCR7_HLA-DPA1
CHST12_RPS3A,AP1S2_RPS6,HLA-DQA1_RPS20,FCN1_SMIM14
HLA-DMB_RPS18,CD8A_CXCR4,RPS5_SPIB,NCF2_RPLP0
CFP_NKG7,FCER1G_RPL27A,MALAT1_NPM1,GZMA_NCF2
LDHB_NPC2,CST3_CST7,LTB_S100A4,APOBEC3G_FTH1
PRF1_RPL35A,GZMK_LGALS3,LAG3_RPS6,GZMH_RPS15A
PKIG_RPS28,FCGRT_S100A6,CD14_RPSA,RPS13_SAT1
CD37_EEF1A1,COTL1_RPS5,EAF2_LDHB,IRF8_PSAP
PYCARD_RPS14,CCR7_CST7,RPL23A_SH2D2A,CEBPD_HLA-DMB
MATK_NEAT1,GRN_RPSA,CCR7_RPS28,ARPC5L_FCN1
CCL5_HLA-C,HLA-DRB5_HLA-E,MS4A6A_RAC1,GZMA_RPL10A
NOSIP_RPS18,RPS6_SNX2,BRI3_GZMK,BLK_PSAP
LGALS3_RPS3,AC092580.4_RPL18A,HLA-C_LGALS3,CD79B_RPL3
B2M_CD3E,ARPC5L_GRN,NPC2_RPLP0,GSTP1_HLA-DRB5
FCN1_HLA-DPA1,RPS13_RPS28,FCN1_RPS20,CD40_GZMH
S100A11_S100A4,CD8A_RPS14,CEBPD_MATK,NOSIP_RPL18A
CD8B_NPM1,CD72_S100A11,HLA-C_KLRG1,GZMA_RPL36
CYB561A3_FGFBP2,FCGRT_RARRES3,GRN_RPS13,RPL36_VPREB3
BANK1_IRF8,IL32_LINC00926,CCL5_RPS3,APOBEC3G_FTL
AP1S2_RPL13A,AC092580.4_CTSW,HCST_RARRES3,CEBPD_SH2D2A
LDHB_LGALS3,NCF2_SH2D1A,RPL14_SMIM14,PDLIM1_RPL36
CTSW_RPL11,CD8B_RARRES3,CD79B_NPC2,LYAR_RPS11
EAF2_MATK,BLVRB_RPLP0,CYBA_HLA-B,CYB561A3_TMEM66
ARPC5L_CDA,B2M_FTL,CCL5_RPS11,CD247_SH2D2A
BLVRB_RPS27A,RPS4X_RPS5,GRN_HOPX,GABARAP_MARCH1
GZMA_HLA-A,LINC00926_RARRES3,RPS3_SPI1,HOPX_LDHB
ARPC5L_HLA-DMA,CD247_TPT1,NCF2_RPS29,CD68_RPL30
AP1S2_HLA-E,CD14_NCR3,CD3D_RPS12,NCR3_RARRES3
HLA-DQB1_RPS14,NKG7_RPL23A,HOPX_LYZ,LGALS2_RARRES3
GZMA_LGALS2,CXCR4_RPS13,GSTP1_NOSIP,LDHB_LGALS2
C12orf75_RPL11,IL32_LCK,CHST12_HLA-A,HVCN1_RPS5
LTB_OAZ1,AC092580.4_GZMH,BLK_FTH1,GZMA_TMEM66
FCER1G_IL7R,CD99_S100A4,FTH1_RPS27A,RPL32_TIGIT
CDA_RPS11,HLA-DRB5_RPS29,GNG7_RPL21,PNOC_RARRES3
AC092580.4_CTSW,PNOC_S100A4,COTL1_MYL12A,MARCH1_TMEM66
GNG7_IL32,IL32_SH2D1A,HLA-DRB5_NPM1,CD68_SMIM14
RPL31_RPS11,APOBEC3G_RPS14,CFP_EEF1A1,CD37_RPS14
CCL4_LGALS1,FCN1_TKT,RPS10_RPS18,APMAP_RPS20
CD68_HLA-C,RPL23A_S100A8,ARPC5L_RPL11,HLA-DQB1_SAT1
LINC00926_SERPINA1,CXCR4_LY86,LCK_RPS14,CHST12_MARCH1
HLA-DOB_RPL3,PKIG_RPL23A,GZMA_S100A11,RAC1_RPSA
CD2_NCF2,KLRG1_LYZ,EEF1A1_HCST,HOPX_RARRES3
GZMM_SNX2,GRN_GZMH,RPL9_TIGIT,C12orf75_RPL14
AP1S2_CD79B,BLK_EEF1A1,NPC2_RARRES3,HLA-DRB5_LDHB
CCL5_P2RX5,RPS11_S100A4,CD14_GNG7,CD40_HLA-DPB1
HLA-DPA1_RPLP2,CCL4_TMEM66,GZMA_SERPINA1,RPL27A_SH2D2A
CST7_HLA-DQA1,GRN_TPT1,LY86_RPS6,HLA-DQB1_RPS6
CD8A_NPM1,CXCR4_LINC00926,HLA-C_PDLIM1,CD37_RPS20
CD79A_LY86,FCER2_OAZ1,RPL14_S100A11,DUSP2_FCRLA
CCL5_ISG20,RPL10A_TYROBP,NEAT1_RPS27A,HLA-C_LGALS2
LAG3_TALDO1,S100A4_SAT1,CD8B_RPL35A,RPS5_SMIM14
DUSP2_RPS13,HLA-DMA_RPS14,RPS20_TYMP,NOSIP_PNOC
FCRLA_GSTP1,BANK1_HOPX,LGALS2_PTPRCAP,CD8A_RPL14
AC092580.4_LY86,RPS13_TYROBP,COTL1_RPS3,SNX2_TYMP
CD3E_RPS10,CD72_FCER1G,GZMK_LGALS2,IL7R_RPS29
MS4A1_NOSIP,CFD_CST7,RPL9_TALDO1,RPL14_S100A4
HLA-DQB1_KLRG1,GPX1_LST1,NKG7_RPL11,LYAR_RPL5
CD37_PSAP,CST3_RPSA,HLA-DPA1_RPS3A,RPL27A_TMEM66
HLA-DQA2_RPL36,AC092580.4_RPS11,CD8A_SNX2,CD8B_CST3
EAF2_RPL36,BRI3_FCGRT,BANK1_RPL21,GZMA_RPL14
LST1_LYZ,CCL4_TIGIT,P2RX5_RPS23,HLA-DRB1_HLA-E
FCER2_HVCN1,CFD_FCRLA,HLA-DPB1_OAZ1,CD40_RPS14
CD72_IL7R,CD2_TYROBP,CCL4_RPL14,RPL13A_SPIB
GNG7_TYMP,APOBEC3G_C12orf75,ARPC5L_BRI3,CD79A_RPL21
CST3_GZMH,SAT1_TKT,FCGRT_MATK,PDLIM1_TMEM66
CST3_RPS13,CD40_RPS10,RPLP2_RPS11,RAC1_SERPINA1
C12orf75_RPS15A,HLA-DQA1_LINC00926,CD68_HLA-DRA,HLA-DMA_RAC1
CCR7_RPL18A,P2RX5_RPL18A,CFP_MYL12A,ISG20_RPL11
CD8A_MS4A1,CD37_TYROBP,APOBEC3G_RPS4X,C12orf75_DUSP2
CXCR4_HLA-DPB1,IL7R_PNOC,RPLP0_RPS27,RPSA_S100A8
